Order ID,Actual Delivery Date,Delay Reason,Driver ID,Driver Name,Hub Name,Is Delayed,Is On Time,Order Date,Order Status,Vehicle Name,Vehicle Type,Customer Satisfaction Score,Delivery Time Hours,Hub Processing Time Hours
4179,02-10-2024,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,01-10-2024,Delivered,FT-019,Van,4,29.79,0.56
4909,10-05-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,10-05-2023,Delivered,FT-019,Van,4,19.53,0.57
24495,22-11-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,21-11-2023,Delivered,FT-019,Van,4,46.34,0.66
17256,24-06-2024,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,24-06-2024,Delivered,FT-019,Van,4,15.85,0.71
17807,08-09-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,07-09-2023,Delivered,FT-019,Van,4,25.89,0.85
11177,27-04-2024,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,27-04-2024,Delivered,FT-019,Van,4,19.62,1.08
18439,15-06-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,13-06-2023,Delivered,FT-019,Van,4,55.45,1.33
20841,13-11-2024,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,13-11-2024,Delivered,FT-019,Van,4,19.17,1.42
24435,27-12-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,26-12-2023,Delivered,FT-019,Van,4,43.32,1.59
18654,14-03-2024,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,13-03-2024,Delivered,FT-019,Van,4,30.19,1.91
24362,30-10-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,30-10-2023,Delivered,FT-019,Van,4,22.32,1.92
20295,19-03-2024,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,19-03-2024,Delivered,FT-019,Van,4,8.76,2.09
27752,02-01-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,01-01-2023,Delivered,FT-019,Van,4,30.12,2.2
25280,11-11-2024,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,09-11-2024,Delivered,FT-019,Van,4,60.38,2.56
27792,03-04-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,03-04-2023,Delivered,FT-019,Van,4,23.66,3.28
8477,08-09-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,08-09-2023,Delivered,FT-019,Van,4,4.05,3.28
21783,30-12-2024,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,29-12-2024,Delivered,FT-019,Van,4,30.13,3.38
14040,04-10-2024,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,02-10-2024,Delivered,FT-019,Van,4,49.21,3.82
13919,19-09-2023,,6,Nancy Thompson,Houston Hub,FALSE,TRUE,17-09-2023,Delivered,FT-019,Van,4,58.5,4.01
17526,03-05-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,02-05-2023,Delivered,FT-019,Van,4,26.65,0.72
13082,07-08-2024,,9,Patricia Jones,Houston Hub,FALSE,TRUE,07-08-2024,Delivered,FT-019,Van,4,6.75,0.75
10327,17-01-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,15-01-2023,Delivered,FT-019,Van,4,50.32,0.83
16518,29-04-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,28-04-2023,Delivered,FT-019,Van,4,42.33,0.87
17750,14-05-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,14-05-2023,Delivered,FT-019,Van,4,5.63,0.9
13433,24-03-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,23-03-2023,Delivered,FT-019,Van,4,43.91,1.07
26624,17-07-2024,,9,Patricia Jones,Houston Hub,FALSE,TRUE,16-07-2024,Delivered,FT-019,Van,4,26.99,1.1
19276,07-04-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,06-04-2023,Delivered,FT-019,Van,4,44.69,1.5
12553,15-02-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,14-02-2023,Delivered,FT-019,Van,4,35.1,1.55
18414,23-05-2024,,9,Patricia Jones,Houston Hub,FALSE,TRUE,23-05-2024,Delivered,FT-019,Van,4,6.8,2.15
18191,15-10-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,13-10-2023,Delivered,FT-019,Van,4,55.84,2.17
7219,14-08-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,14-08-2023,Delivered,FT-019,Van,4,13.94,2.56
15971,19-01-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,18-01-2023,Delivered,FT-019,Van,4,45.61,2.98
9728,22-09-2023,,9,Patricia Jones,Houston Hub,FALSE,TRUE,21-09-2023,Delivered,FT-019,Van,4,35.43,3.21
10400,07-06-2024,,9,Patricia Jones,Houston Hub,FALSE,TRUE,05-06-2024,Delivered,FT-019,Van,4,48.93,3.29
20751,18-01-2024,,9,Patricia Jones,Houston Hub,FALSE,TRUE,18-01-2024,Delivered,FT-019,Van,4,12.1,4.04
26942,05-03-2024,,30,Robert Clark,Houston Hub,FALSE,TRUE,04-03-2024,Delivered,FT-019,Van,4,45.89,1.02
17457,29-10-2024,,30,Robert Clark,Houston Hub,FALSE,TRUE,27-10-2024,Delivered,FT-019,Van,4,52.38,1.12
21006,14-07-2024,,30,Robert Clark,Houston Hub,FALSE,TRUE,14-07-2024,Delivered,FT-019,Van,4,5.65,1.14
12677,09-01-2023,,30,Robert Clark,Houston Hub,FALSE,TRUE,08-01-2023,Delivered,FT-019,Van,4,28.48,1.28
16691,02-02-2024,,30,Robert Clark,Houston Hub,FALSE,TRUE,01-02-2024,Delivered,FT-019,Van,4,45.71,1.29
22012,16-09-2023,,30,Robert Clark,Houston Hub,FALSE,TRUE,14-09-2023,Delivered,FT-019,Van,4,56.95,1.34
22579,19-10-2023,,30,Robert Clark,Houston Hub,FALSE,TRUE,19-10-2023,Delivered,FT-019,Van,4,18.67,1.43
26873,24-03-2024,,30,Robert Clark,Houston Hub,FALSE,TRUE,24-03-2024,Delivered,FT-019,Van,4,10.49,1.43
15810,03-05-2023,,30,Robert Clark,Houston Hub,FALSE,TRUE,02-05-2023,Delivered,FT-019,Van,4,24.95,2.39
27777,20-01-2023,,30,Robert Clark,Houston Hub,FALSE,TRUE,19-01-2023,Delivered,FT-019,Van,4,30.52,2.42
16107,12-01-2024,,30,Robert Clark,Houston Hub,FALSE,TRUE,11-01-2024,Delivered,FT-019,Van,4,32.9,2.42
21422,25-07-2023,,30,Robert Clark,Houston Hub,FALSE,TRUE,24-07-2023,Delivered,FT-019,Van,4,47.39,2.48
23581,20-02-2024,,30,Robert Clark,Houston Hub,FALSE,TRUE,18-02-2024,Delivered,FT-019,Van,4,64.62,2.88
25305,27-10-2023,,30,Robert Clark,Houston Hub,FALSE,TRUE,27-10-2023,Delivered,FT-019,Van,4,8.46,3.01
20780,09-08-2023,,30,Robert Clark,Houston Hub,FALSE,TRUE,09-08-2023,Delivered,FT-019,Van,4,7.16,3.46
16560,04-09-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,02-09-2024,Delivered,FT-019,Van,4,55.88,0.61
24632,11-04-2023,,14,Sarah Davis,Houston Hub,FALSE,TRUE,10-04-2023,Delivered,FT-019,Van,4,28.94,0.62
12990,02-08-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,01-08-2024,Delivered,FT-019,Van,4,35.39,0.84
25847,23-03-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,23-03-2024,Delivered,FT-019,Van,4,6.34,0.9
24754,18-02-2023,,14,Sarah Davis,Houston Hub,FALSE,TRUE,18-02-2023,Delivered,FT-019,Van,4,23.14,0.98
19523,02-05-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,01-05-2024,Delivered,FT-019,Van,4,30.97,1.04
26866,13-05-2023,,14,Sarah Davis,Houston Hub,FALSE,TRUE,12-05-2023,Delivered,FT-019,Van,4,36.7,1.14
26661,27-09-2023,,14,Sarah Davis,Houston Hub,FALSE,TRUE,25-09-2023,Delivered,FT-019,Van,4,52.85,1.23
17719,13-12-2023,,14,Sarah Davis,Houston Hub,FALSE,TRUE,11-12-2023,Delivered,FT-019,Van,4,51.26,1.53
9988,22-02-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,22-02-2024,Delivered,FT-019,Van,4,13.71,1.58
13790,19-07-2023,,14,Sarah Davis,Houston Hub,FALSE,TRUE,19-07-2023,Delivered,FT-019,Van,4,5.24,1.6
22483,13-06-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,13-06-2024,Delivered,FT-019,Van,4,4.58,1.75
14786,14-02-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,13-02-2024,Delivered,FT-019,Van,4,24.55,2.06
5405,18-09-2023,,14,Sarah Davis,Houston Hub,FALSE,TRUE,18-09-2023,Delivered,FT-019,Van,4,14.35,2.1
1637,23-02-2023,,14,Sarah Davis,Houston Hub,FALSE,TRUE,23-02-2023,Delivered,FT-019,Van,4,5.78,2.14
25261,18-06-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,18-06-2024,Delivered,FT-019,Van,4,3.07,2.67
27603,23-10-2023,,14,Sarah Davis,Houston Hub,FALSE,TRUE,23-10-2023,Delivered,FT-019,Van,4,4.03,2.87
21257,20-10-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,20-10-2024,Delivered,FT-019,Van,4,3.84,3.12
27339,18-11-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,17-11-2024,Delivered,FT-019,Van,4,30.96,3.12
5086,19-10-2024,,14,Sarah Davis,Houston Hub,FALSE,TRUE,17-10-2024,Delivered,FT-019,Van,4,54.81,3.74
3873,06-10-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,05-10-2023,Delivered,FT-019,Van,4,37.95,0.99
7482,22-11-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,21-11-2023,Delivered,FT-019,Van,4,38.8,1.17
21213,29-08-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,29-08-2023,Delivered,FT-019,Van,4,17.62,1.7
27475,10-12-2024,,48,Sarah Moore,Houston Hub,FALSE,TRUE,08-12-2024,Delivered,FT-019,Van,4,59.05,1.82
18527,22-01-2024,,48,Sarah Moore,Houston Hub,FALSE,TRUE,22-01-2024,Delivered,FT-019,Van,4,9.1,1.86
17242,17-07-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,17-07-2023,Delivered,FT-019,Van,4,7.43,1.95
18050,10-01-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,10-01-2023,Delivered,FT-019,Van,4,8.92,2.01
14177,07-12-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,07-12-2023,Delivered,FT-019,Van,4,14.22,2.17
18103,10-04-2024,,48,Sarah Moore,Houston Hub,FALSE,TRUE,10-04-2024,Delivered,FT-019,Van,4,14.71,2.2
22934,06-02-2024,,48,Sarah Moore,Houston Hub,FALSE,TRUE,05-02-2024,Delivered,FT-019,Van,4,44.1,2.25
8063,25-07-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,25-07-2023,Delivered,FT-019,Van,4,16.56,2.31
16615,23-11-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,21-11-2023,Delivered,FT-019,Van,4,48.32,2.39
8183,15-10-2024,,48,Sarah Moore,Houston Hub,FALSE,TRUE,14-10-2024,Delivered,FT-019,Van,4,28.55,2.6
25997,05-01-2024,,48,Sarah Moore,Houston Hub,FALSE,TRUE,03-01-2024,Delivered,FT-019,Van,4,52.77,2.87
11004,07-09-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,05-09-2023,Delivered,FT-019,Van,4,54.21,2.88
11288,16-02-2024,,48,Sarah Moore,Houston Hub,FALSE,TRUE,15-02-2024,Delivered,FT-019,Van,4,33.23,2.95
27155,25-04-2023,,48,Sarah Moore,Houston Hub,FALSE,TRUE,23-04-2023,Delivered,FT-019,Van,4,53.7,3.06
13387,01-07-2024,,48,Sarah Moore,Houston Hub,FALSE,TRUE,30-06-2024,Delivered,FT-019,Van,4,43.62,3.5
9361,11-03-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,10-03-2024,Delivered,FT-019,Van,4,38.44,0.56
14073,07-10-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,05-10-2023,Delivered,FT-019,Van,4,64.31,0.6
23649,18-07-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,17-07-2024,Delivered,FT-019,Van,4,42.64,0.94
7331,28-06-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,28-06-2024,Delivered,FT-019,Van,4,17.75,1.07
22262,13-04-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,13-04-2023,Delivered,FT-019,Van,4,3.99,1.11
17019,12-08-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,10-08-2023,Delivered,FT-019,Van,4,57.24,1.18
25736,08-02-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,06-02-2023,Delivered,FT-019,Van,4,51.41,1.57
10312,13-01-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,13-01-2023,Delivered,FT-019,Van,4,11.59,1.63
21301,21-01-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,19-01-2024,Delivered,FT-019,Van,4,64.98,1.84
8081,18-08-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,18-08-2024,Delivered,FT-019,Van,4,20.41,1.87
24396,30-05-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,28-05-2023,Delivered,FT-019,Van,4,53.03,2.03
16512,25-09-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,25-09-2024,Delivered,FT-019,Van,4,2.87,2.11
1851,08-02-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,07-02-2023,Delivered,FT-019,Van,4,24.41,2.18
24091,25-11-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,25-11-2024,Delivered,FT-019,Van,4,2.76,2.3
7499,29-02-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,29-02-2024,Delivered,FT-019,Van,4,19.03,2.33
25931,20-06-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,19-06-2024,Delivered,FT-019,Van,4,36.74,2.47
10230,15-02-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,14-02-2023,Delivered,FT-019,Van,4,43.03,2.48
2960,03-04-2023,,53,Thomas Martin,Houston Hub,FALSE,TRUE,03-04-2023,Delivered,FT-019,Van,4,11.74,2.87
10184,06-10-2024,,53,Thomas Martin,Houston Hub,FALSE,TRUE,06-10-2024,Delivered,FT-019,Van,4,5.39,3.18
21271,06-04-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,06-04-2023,Delivered,FT-022,Van,4,5.37,0.67
11465,26-10-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,24-10-2023,Delivered,FT-022,Van,4,66.13,0.7
20668,11-11-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,11-11-2023,Delivered,FT-022,Van,4,20.37,0.76
10952,16-01-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,14-01-2024,Delivered,FT-022,Van,4,51.65,0.9
24510,08-01-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,07-01-2024,Delivered,FT-022,Van,4,44.09,0.91
4093,16-11-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,16-11-2023,Delivered,FT-022,Van,4,12.76,1.13
23207,17-01-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,16-01-2024,Delivered,FT-022,Van,4,27.36,1.44
6369,19-05-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,18-05-2023,Delivered,FT-022,Van,4,34.33,1.6
5465,22-09-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,22-09-2024,Delivered,FT-022,Van,4,12.49,1.74
11486,10-06-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,09-06-2024,Delivered,FT-022,Van,4,47.13,2.51
19813,04-02-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,04-02-2024,Delivered,FT-022,Van,4,13.25,3
7490,07-01-2023,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,05-01-2023,Delivered,FT-022,Van,4,52.71,3.13
3972,03-12-2024,,16,Anthony Martinez,Houston Hub,FALSE,TRUE,03-12-2024,Delivered,FT-022,Van,4,4.92,3.4
23377,19-02-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,18-02-2024,Delivered,FT-022,Van,4,37.44,0.7
22160,26-02-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,26-02-2023,Delivered,FT-022,Van,4,7.9,1.03
11247,13-04-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,11-04-2023,Delivered,FT-022,Van,4,50.37,1.17
5051,17-10-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,16-10-2024,Delivered,FT-022,Van,4,45.72,1.51
3670,10-06-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,09-06-2024,Delivered,FT-022,Van,4,30.43,1.57
20222,19-04-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,19-04-2023,Delivered,FT-022,Van,4,17.74,1.69
17787,15-07-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,14-07-2024,Delivered,FT-022,Van,4,47.49,2.01
10790,27-08-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,27-08-2023,Delivered,FT-022,Van,4,16.36,2.11
4489,26-07-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,24-07-2024,Delivered,FT-022,Van,4,60.9,2.33
6128,06-06-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,04-06-2024,Delivered,FT-022,Van,4,52.48,2.43
15078,25-09-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,24-09-2023,Delivered,FT-022,Van,4,37.58,2.53
15403,27-01-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,27-01-2024,Delivered,FT-022,Van,4,19.81,2.69
12875,26-05-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,26-05-2024,Delivered,FT-022,Van,4,7.96,2.75
17276,10-04-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,10-04-2023,Delivered,FT-022,Van,4,6.22,2.76
3658,28-10-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,26-10-2023,Delivered,FT-022,Van,4,67.96,2.82
15199,05-05-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,05-05-2024,Delivered,FT-022,Van,4,19.06,2.87
18327,17-03-2023,,8,Charles Lopez,Houston Hub,FALSE,TRUE,17-03-2023,Delivered,FT-022,Van,4,15.45,3.09
13806,22-07-2024,,8,Charles Lopez,Houston Hub,FALSE,TRUE,21-07-2024,Delivered,FT-022,Van,4,44.6,4.11
16740,18-12-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,17-12-2023,Delivered,FT-022,Van,4,28.21,0.81
20575,21-03-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,20-03-2024,Delivered,FT-022,Van,4,38.37,0.96
22078,14-10-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,14-10-2024,Delivered,FT-022,Van,4,4.8,1.08
19757,20-05-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,19-05-2024,Delivered,FT-022,Van,4,42.24,1.09
1901,10-02-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,10-02-2023,Delivered,FT-022,Van,4,9.29,1.16
5735,17-11-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,16-11-2023,Delivered,FT-022,Van,4,31.78,1.16
6788,03-08-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,02-08-2024,Delivered,FT-022,Van,4,37.24,1.58
22154,10-10-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,10-10-2024,Delivered,FT-022,Van,4,2.69,1.62
12102,22-11-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,20-11-2024,Delivered,FT-022,Van,4,65.31,1.66
9478,11-05-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,10-05-2024,Delivered,FT-022,Van,4,44.71,1.7
2148,24-04-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,23-04-2023,Delivered,FT-022,Van,4,46.05,1.83
13685,30-08-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,29-08-2023,Delivered,FT-022,Van,4,36.49,1.94
19051,23-01-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,22-01-2023,Delivered,FT-022,Van,4,41.02,2.38
13070,15-11-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,14-11-2023,Delivered,FT-022,Van,4,34.65,2.38
10678,05-07-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,03-07-2024,Delivered,FT-022,Van,4,68.61,2.46
22947,07-04-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,06-04-2024,Delivered,FT-022,Van,4,44.93,2.49
10519,05-08-2023,,45,Daniel Brown,Houston Hub,FALSE,TRUE,05-08-2023,Delivered,FT-022,Van,4,20.86,2.52
18445,04-11-2024,,45,Daniel Brown,Houston Hub,FALSE,TRUE,03-11-2024,Delivered,FT-022,Van,4,30.45,2.81
16407,30-11-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,29-11-2024,Delivered,FT-022,Van,4,47.9,0.66
26436,04-03-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,03-03-2023,Delivered,FT-022,Van,4,25.91,0.75
5518,01-11-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,31-10-2023,Delivered,FT-022,Van,4,33.28,0.9
10847,07-03-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,07-03-2024,Delivered,FT-022,Van,4,16.9,0.91
19866,22-03-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,20-03-2024,Delivered,FT-022,Van,4,54.57,0.95
19554,12-03-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,12-03-2023,Delivered,FT-022,Van,4,2.88,1.11
14061,03-04-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,02-04-2023,Delivered,FT-022,Van,4,36.48,1.12
17539,12-07-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,11-07-2023,Delivered,FT-022,Van,4,26.4,1.26
13731,12-12-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,11-12-2023,Delivered,FT-022,Van,4,27.37,1.29
20570,15-01-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,15-01-2023,Delivered,FT-022,Van,4,8.86,1.38
26309,15-03-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,15-03-2023,Delivered,FT-022,Van,4,18.2,1.51
21748,22-08-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,22-08-2023,Delivered,FT-022,Van,4,3.28,1.65
21201,06-09-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,05-09-2023,Delivered,FT-022,Van,4,33.47,1.7
19783,26-04-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,25-04-2023,Delivered,FT-022,Van,4,26.49,1.72
2367,19-09-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,18-09-2023,Delivered,FT-022,Van,4,24.88,2.16
2828,16-07-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,16-07-2023,Delivered,FT-022,Van,4,11.19,2.2
19549,24-03-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,24-03-2024,Delivered,FT-022,Van,4,19.51,2.26
9298,04-09-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,04-09-2023,Delivered,FT-022,Van,4,22.18,2.35
2103,10-10-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,09-10-2024,Delivered,FT-022,Van,4,26.67,2.47
22787,22-08-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,22-08-2023,Delivered,FT-022,Van,4,20.16,2.84
4859,27-06-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,25-06-2023,Delivered,FT-022,Van,4,63.22,3.21
24262,18-02-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,16-02-2024,Delivered,FT-022,Van,4,56.19,3.53
5402,02-07-2023,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,02-07-2023,Delivered,FT-022,Van,4,4.33,3.55
1239,22-07-2024,,35,Daniel Rodriguez,Houston Hub,FALSE,TRUE,20-07-2024,Delivered,FT-022,Van,4,48.71,3.85
12323,12-10-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,11-10-2023,Delivered,FT-022,Van,4,38.65,0.76
19831,26-01-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,25-01-2024,Delivered,FT-022,Van,4,44.8,1.01
13217,15-01-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,13-01-2023,Delivered,FT-022,Van,4,58.39,1.17
18840,26-02-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,24-02-2024,Delivered,FT-022,Van,4,48.29,1.72
22286,16-07-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,14-07-2023,Delivered,FT-022,Van,4,52.4,2.06
14288,27-09-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,26-09-2024,Delivered,FT-022,Van,4,37.73,2.09
23109,03-02-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,02-02-2023,Delivered,FT-022,Van,4,29.85,2.66
11405,03-07-2024,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,03-07-2024,Delivered,FT-022,Van,4,19.36,2.79
8076,12-12-2023,,32,Daniel Thomas,Houston Hub,FALSE,TRUE,11-12-2023,Delivered,FT-022,Van,4,36.5,3.63
16449,12-08-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,10-08-2023,Delivered,FT-022,Van,4,54.68,0.77
9007,15-07-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,13-07-2024,Delivered,FT-022,Van,4,64.64,1.13
26308,01-08-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,01-08-2023,Delivered,FT-022,Van,4,3.91,1.29
11071,30-07-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,28-07-2024,Delivered,FT-022,Van,4,59.1,1.41
21069,07-03-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,05-03-2023,Delivered,FT-022,Van,4,51.54,1.6
23597,13-05-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,13-05-2024,Delivered,FT-022,Van,4,17.18,1.88
22362,16-10-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,15-10-2023,Delivered,FT-022,Van,4,33.68,1.89
21407,20-01-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,19-01-2024,Delivered,FT-022,Van,4,40.95,2.05
3922,28-07-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,27-07-2023,Delivered,FT-022,Van,4,25.9,2.31
8037,20-02-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,19-02-2024,Delivered,FT-022,Van,4,33.31,2.33
19901,23-07-2023,,10,Daniel Williams,Houston Hub,FALSE,TRUE,23-07-2023,Delivered,FT-022,Van,4,15.99,2.47
10861,20-01-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,19-01-2024,Delivered,FT-022,Van,4,31.36,2.61
20509,31-10-2024,,10,Daniel Williams,Houston Hub,FALSE,TRUE,31-10-2024,Delivered,FT-022,Van,4,15.35,2.69
